Date,Open,High,Low,Close,Adj Close,Volume
2021-07-21,2.964500,3.074000,2.942000,3.070000,2.851711,40313890
2021-07-22,3.080000,3.143000,3.069000,3.078500,2.859606,35833280
2021-07-23,3.092000,3.169000,3.084000,3.126000,2.903728,27745139
2021-07-26,3.094000,3.213500,3.058000,3.189000,2.962249,30791148
2021-07-27,3.157000,3.178500,3.109000,3.155500,2.931131,31081672
2021-07-28,3.150000,3.162500,3.048000,3.059500,2.841957,72353057
2021-07-29,3.105000,3.183000,3.092500,3.138000,2.914876,33871006
2021-07-30,3.147000,3.148000,3.080000,3.087500,2.867966,39572225
2021-08-02,3.109500,3.172000,3.055500,3.066000,2.847995,28858570
2021-08-03,3.078000,3.143500,3.061000,3.103000,2.882364,25873868
2021-08-04,3.118000,3.141500,3.076500,3.135500,2.912553,23296925
2021-08-05,3.121500,3.151000,3.090000,3.150000,2.926022,23854514
2021-08-06,3.125500,3.228000,3.098000,3.226500,2.997083,37007401
2021-08-09,3.225500,3.243500,3.190000,3.235000,3.004978,20362973
2021-08-10,3.222000,3.260500,3.200500,3.260500,3.028665,24181283
2021-08-11,3.270000,3.299000,3.243500,3.295500,3.061177,27870679
2021-08-12,3.290000,3.294500,3.256000,3.275500,3.042599,21972243
2021-08-13,3.283000,3.310000,3.256000,3.263500,3.031452,45371153
2021-08-16,3.223000,3.253500,3.196000,3.201000,2.973396,37128242
2021-08-17,3.184500,3.198500,3.135000,3.142500,2.919055,39004497
2021-08-18,3.135000,3.160000,3.105500,3.156500,2.932060,23728966
2021-08-19,3.095000,3.122000,3.053500,3.072500,2.854033,37615284
2021-08-20,3.061500,3.093000,3.023000,3.076000,2.857284,27420208
2021-08-23,3.095000,3.123500,3.086000,3.121500,2.899549,21758740
2021-08-24,3.149500,3.150500,3.080000,3.114000,2.892582,19307139
2021-08-25,3.123500,3.200000,3.112500,3.200000,2.972467,29594154
2021-08-26,3.188000,3.206500,3.154500,3.156000,2.931595,23705737
2021-08-27,3.146000,3.173500,3.115500,3.166000,2.940885,14737735
2021-08-30,3.162500,3.166500,3.113500,3.123000,2.900942,11048988
2021-08-31,3.125000,3.166000,3.093500,3.127500,2.905122,41514576
2021-09-01,3.152000,3.207000,3.149500,3.179500,2.953425,31643931
2021-09-02,3.162500,3.174000,3.115000,3.139500,2.916269,37905812
2021-09-03,3.131500,3.135000,3.071500,3.076000,2.857284,39706133
2021-09-06,3.097000,3.125500,3.084000,3.110000,2.888866,13403094
2021-09-07,3.120000,3.139500,3.105000,3.135500,2.912553,22609971
2021-09-08,3.105000,3.119500,3.026500,3.063000,2.845208,38951490
2021-09-09,3.062000,3.081000,3.022000,3.062000,2.844280,58238191
2021-09-10,3.073500,3.114000,3.023000,3.043000,2.826630,28933447
2021-09-13,3.070000,3.114000,3.048500,3.114000,2.892582,27723071
2021-09-14,3.114000,3.148000,3.076000,3.091000,2.871217,31401860
2021-09-15,3.079500,3.118000,3.067500,3.089000,2.869359,33710776
2021-09-16,3.119500,3.146000,3.098500,3.104000,2.883293,70451911
2021-09-17,3.144500,3.163000,3.040000,3.040000,2.823844,157708323
2021-09-20,2.984000,3.005000,2.881000,2.894000,2.688225,73908097
2021-09-21,2.934500,2.959000,2.887000,2.899500,2.693334,47729905
2021-09-22,2.952000,2.997500,2.915500,2.993500,2.780650,42950370
2021-09-23,3.024000,3.095000,3.011000,3.083000,2.863786,35337267
2021-09-24,3.070000,3.116000,3.046500,3.099000,2.878649,28567747
2021-09-27,3.127500,3.202500,3.100500,3.202500,2.974789,55495936
2021-09-28,3.217000,3.239000,3.080000,3.080000,2.860999,50765564
2021-09-29,3.127000,3.163000,3.099000,3.156500,2.932060,50825844
2021-09-30,3.188500,3.194000,3.121000,3.136500,2.913482,48260443
2021-10-01,3.080000,3.141000,3.041500,3.123500,2.901407,36997120
2021-10-04,3.124000,3.178000,3.093000,3.125000,2.902800,26637988
2021-10-05,3.135500,3.258000,3.132500,3.258000,3.026343,54514574
2021-10-06,3.238000,3.263500,3.172000,3.239000,3.008694,49277440
2021-10-07,3.275500,3.351000,3.256000,3.331500,3.094617,58633424
2021-10-08,3.324500,3.375000,3.324500,3.350000,3.111801,42394902
2021-10-11,3.337500,3.375000,3.330000,3.349000,3.110873,28272785
2021-10-12,3.295000,3.393000,3.280000,3.383500,3.142920,38760655
2021-10-13,3.361000,3.378500,3.260500,3.276000,3.043063,39017776
2021-10-14,3.310000,3.358000,3.281000,3.281000,3.047707,59289484
2021-10-15,3.310000,3.385000,3.308000,3.345500,3.107621,46496859
2021-10-18,3.345000,3.375000,3.319500,3.330000,3.093224,87094668
2021-10-19,3.325000,3.380000,3.315500,3.361500,3.122484,51801979
2021-10-20,3.360000,3.376000,3.322000,3.360000,3.121090,367211467
2021-10-21,3.332000,3.350000,3.297000,3.313500,3.077897,97932088
2021-10-22,3.313000,3.342000,3.282000,3.282000,3.048636,91151051
2021-10-25,3.300000,3.350500,3.291500,3.318500,3.082541,91772003
2021-10-26,3.320000,3.374500,3.310500,3.356500,3.117839,39605696
2021-10-27,3.350000,3.350500,3.224500,3.261000,3.029130,66844180
2021-10-28,3.254000,3.300000,3.198000,3.280500,3.047243,63954609
2021-10-29,3.252500,3.276500,3.187500,3.276500,3.089199,48524622
2021-11-01,3.280000,3.353500,3.275500,3.343500,3.152369,77143204
2021-11-02,3.325000,3.335000,3.272500,3.294500,3.106170,51116107
2021-11-03,3.275000,3.310000,3.236000,3.310000,3.120784,306973344
2021-11-04,3.320000,3.327000,3.216000,3.237500,3.052429,144545366
2021-11-05,3.227000,3.319000,3.215000,3.284000,3.096271,84768632
2021-11-08,3.278000,3.300000,3.238000,3.238000,3.052900,69064829
2021-11-09,3.227000,3.250500,3.191000,3.191500,3.009058,39597056
2021-11-10,3.202000,3.254500,3.200000,3.212000,3.028387,43932908
2021-11-11,3.230500,3.262000,3.207500,3.220000,3.035929,80930621
2021-11-12,3.196500,3.202000,3.163500,3.185500,3.003401,47087063
2021-11-15,3.164000,3.232000,3.135000,3.211500,3.027915,52756586
2021-11-16,3.211500,3.235000,3.189500,3.209000,3.025558,31712454
2021-11-17,3.227000,3.228000,3.195000,3.200000,3.017072,66165463
2021-11-18,3.190000,3.216500,3.135000,3.138000,2.958616,56385155
2021-11-19,3.161000,3.181500,3.012500,3.058500,2.883661,98874196
2021-11-22,3.072500,3.117500,3.046500,3.102000,2.924675,49506090
2021-11-23,3.080000,3.114500,3.032000,3.063500,2.888375,54538948
2021-11-24,3.054000,3.118500,3.028500,3.032000,2.858676,74434126
2021-11-25,3.053500,3.071500,3.024000,3.055500,2.880833,40078530
2021-11-26,2.919500,2.920000,2.783000,2.783000,2.623910,116318082
2021-11-29,2.851000,2.856000,2.775500,2.783500,2.624382,64550241
2021-11-30,2.749000,2.801500,2.717500,2.750000,2.592797,81504137
2021-12-01,2.770000,2.834000,2.761500,2.822000,2.660681,61674512
2021-12-02,2.772000,2.815500,2.760000,2.792500,2.632867,42534424
2021-12-03,2.832000,2.836000,2.752500,2.763500,2.605525,36391361
2021-12-06,2.788000,2.813500,2.763500,2.813500,2.652667,28485681
2021-12-07,2.847000,2.847500,2.804000,2.818500,2.657381,37479475
2021-12-08,2.790000,2.808000,2.733500,2.748500,2.591382,65621118
2021-12-09,2.773000,2.773000,2.702500,2.717500,2.562155,46960363
2021-12-10,2.700000,2.728000,2.683000,2.701000,2.546598,49053989
2021-12-13,2.704000,2.724500,2.653000,2.658500,2.506527,37463210
2021-12-14,2.684500,2.712000,2.660000,2.686500,2.532927,45117356
2021-12-15,2.690000,2.699000,2.656500,2.656500,2.504642,35497392
2021-12-16,2.693000,2.791000,2.678500,2.766500,2.608353,54282745
2021-12-17,2.750500,2.795000,2.732500,2.775000,2.616368,140653631
2021-12-20,2.700000,2.785500,2.691500,2.754500,2.597039,49199732
2021-12-21,2.793000,2.822000,2.758500,2.811000,2.650310,43046156
2021-12-22,2.790000,2.828500,2.783000,2.815500,2.654552,26941045
2021-12-23,2.830000,2.919000,2.823500,2.901500,2.735636,78205192
2021-12-27,2.873500,2.930000,2.873000,2.923500,2.756379,19766723
2021-12-28,2.921000,2.937000,2.907500,2.931000,2.763450,21574675
2021-12-29,2.911500,2.937000,2.904000,2.922500,2.755435,26920159
2021-12-30,2.920000,2.951000,2.915500,2.940500,2.772407,36172951
2022-01-03,2.950000,2.983500,2.927000,2.950500,2.781835,36169966
2022-01-04,2.980000,3.049500,2.964500,3.032500,2.859148,48211570
2022-01-05,3.031000,3.055500,3.019000,3.037500,2.863862,31479598
2022-01-06,2.982000,3.087500,2.973500,3.085500,2.909118,52085737
2022-01-07,3.094000,3.119500,3.066500,3.112500,2.934574,39489823
2022-01-10,3.131000,3.157500,3.092000,3.115500,2.937403,38266690
2022-01-11,3.115500,3.140000,3.087500,3.119000,2.940703,58655800
2022-01-12,3.140000,3.149000,3.092000,3.113500,2.935517,46921902
2022-01-13,3.109000,3.138000,3.099000,3.127000,2.948246,49932634
2022-01-14,3.120500,3.167000,3.109500,3.166500,2.985488,47831960
2022-01-17,3.189500,3.193000,3.152000,3.156500,2.976059,49078194
2022-01-18,3.146000,3.179500,3.128500,3.140000,2.960503,35477063
2022-01-19,3.117000,3.157000,3.116500,3.134500,2.955317,55151846
2022-01-20,3.100000,3.142000,3.089500,3.130500,2.951545,48141690
2022-01-21,3.067000,3.098000,3.042000,3.082500,2.906289,56789318
2022-01-24,3.065500,3.076000,2.914000,2.943000,2.774764,86663963
2022-01-25,2.973000,3.025000,2.940500,3.023500,2.850662,47727224
2022-01-26,3.058000,3.160500,3.054000,3.135500,2.956259,86334515
2022-01-27,3.100000,3.233500,3.095500,3.201500,3.018486,56432805
2022-01-28,3.200000,3.201500,3.124000,3.146500,2.966631,38057084
2022-01-31,3.184500,3.185000,3.072000,3.094500,2.917603,46503865
2022-02-01,3.104000,3.176500,3.098500,3.165000,2.984073,41570135
2022-02-02,3.190000,3.219500,3.104500,3.175500,2.993973,81185720
2022-02-03,3.206000,3.324500,3.178500,3.299000,3.110413,67128551
2022-02-04,3.320000,3.336500,3.209000,3.254000,3.067986,75215108
2022-02-07,3.297500,3.313000,3.224500,3.294000,3.105699,51392887
2022-02-08,3.308000,3.377500,3.304500,3.371000,3.178297,67548378
2022-02-09,3.385000,3.443000,3.346500,3.433000,3.236753,65413243
2022-02-10,3.420000,3.482000,3.415500,3.481500,3.282480,72521302
2022-02-11,3.436500,3.481500,3.426500,3.481500,3.282480,47118723
2022-02-14,3.344000,3.383500,3.305000,3.346500,3.155198,67277892
2022-02-15,3.312000,3.423000,3.309000,3.423000,3.227325,81077793
2022-02-16,3.434000,3.461500,3.345000,3.379000,3.185840,44647924
2022-02-17,3.367500,3.381000,3.308000,3.340000,3.149069,33938835
2022-02-18,3.335000,3.358000,3.304500,3.322000,3.132098,33107714
2022-02-21,3.342500,3.379000,3.254000,3.285500,3.097685,36260810
2022-02-22,3.190500,3.329000,3.172000,3.281500,3.093914,58761175
2022-02-23,3.306000,3.341000,3.221500,3.237500,3.052429,37468108
2022-02-24,3.096000,3.119500,2.937500,2.988500,2.817663,162415899
2022-02-25,3.010500,3.129500,2.935000,3.118500,2.940231,105449466
2022-02-28,2.981500,3.009500,2.924000,2.984500,2.813891,146201726
2022-03-01,2.969500,3.017500,2.829500,2.829500,2.667752,94830378
2022-03-02,2.810000,2.961000,2.767000,2.927000,2.759678,87648167
2022-03-03,2.937000,2.962000,2.854000,2.870000,2.705937,65655401
2022-03-04,2.846500,2.854500,2.712500,2.718500,2.563097,119350854
2022-03-07,2.615000,2.690500,2.490000,2.631000,2.480599,112744771
2022-03-08,2.600000,2.794500,2.585000,2.697000,2.542826,90014731
2022-03-09,2.836000,2.892500,2.776000,2.892500,2.727151,83238377
2022-03-10,2.892000,2.922000,2.813500,2.853000,2.689909,64306849
2022-03-11,2.871000,3.009000,2.820000,2.864000,2.700280,73160623
2022-03-14,2.903000,2.970000,2.888000,2.955000,2.786078,58738449
2022-03-15,2.913000,3.011000,2.897500,2.983000,2.812477,67756799
2022-03-16,3.050000,3.189500,3.033500,3.157000,2.976531,109444234
2022-03-17,3.165000,3.188500,3.091000,3.140500,2.960974,122145852
2022-03-18,3.140000,3.149500,3.085000,3.120000,2.941646,110995798
2022-03-21,3.150000,3.189500,3.100000,3.129000,2.950131,45214548
2022-03-22,3.147000,3.205000,3.140500,3.181000,2.999159,51073601
2022-03-23,3.188500,3.196500,3.115000,3.130500,2.951545,46068720
2022-03-24,3.128500,3.134500,3.053000,3.064000,2.888847,52418686
2022-03-25,3.075000,3.087000,3.030000,3.057000,2.882247,39246608
2022-03-28,3.074500,3.153500,3.074000,3.080000,2.903932,40083640
2022-03-29,3.138000,3.263000,3.114000,3.248500,3.062800,71880085
2022-03-30,3.216000,3.218000,3.129000,3.142500,2.962859,48408904
2022-03-31,3.178000,3.199500,3.097500,3.100000,2.922789,92897180
2022-04-01,3.165500,3.200000,3.136000,3.181000,2.999159,45392618
2022-04-04,3.193000,3.205500,3.148000,3.190000,3.007644,43772405
2022-04-05,3.169000,3.190500,3.132000,3.140000,2.960503,58770095
2022-04-06,3.151000,3.174500,3.010000,3.038000,2.864333,69135494
2022-04-07,3.053000,3.122500,3.032000,3.039500,2.865748,53317990
2022-04-08,3.077000,3.147000,3.077000,3.118000,2.939760,41792212
2022-04-11,3.125500,3.174500,3.125000,3.158000,2.977473,63730002
2022-04-12,3.099000,3.167500,3.080000,3.133000,2.953902,44879544
2022-04-13,3.136500,3.153500,3.115000,3.123500,2.944946,63543098
2022-04-14,3.142000,3.185000,3.129000,3.152500,2.972288,269557591
2022-04-19,3.166500,3.182000,3.134000,3.162000,2.981245,111058025
2022-04-20,3.190500,3.251500,3.181500,3.212000,3.028387,142410919
2022-04-21,3.222500,3.232000,3.196000,3.230000,3.045357,132633350
2022-04-22,3.187000,3.240000,3.166000,3.166000,2.985016,38807351
2022-04-25,3.120000,3.152500,3.054000,3.054000,2.879418,84642667
2022-04-26,3.148000,3.164000,2.832000,2.846500,2.683780,177671238
2022-04-27,2.900000,2.900000,2.800000,2.816000,2.655024,101793224
2022-04-28,2.839000,2.849000,2.719000,2.752000,2.643019,76454237
2022-04-29,2.790000,2.826500,2.761000,2.816500,2.704965,85003314
2022-05-02,2.788000,2.817000,2.734000,2.740000,2.631494,65703776
2022-05-03,2.790000,2.829000,2.766000,2.822500,2.710727,108946336
2022-05-04,2.838000,2.839000,2.770500,2.772000,2.662227,142949453
2022-05-05,2.843000,2.843500,2.680000,2.689500,2.582994,89154121
2022-05-06,2.724500,2.724500,2.641500,2.650500,2.545538,59414209
2022-05-09,2.641000,2.673500,2.600000,2.600000,2.497038,59987141
2022-05-10,2.651500,2.704500,2.633000,2.633500,2.529212,69936900
2022-05-11,2.649000,2.703500,2.611000,2.693000,2.586355,41457984
2022-05-12,2.631000,2.666500,2.605500,2.653500,2.548419,41682916
2022-05-13,2.688500,2.733000,2.675500,2.728000,2.619969,57668404
2022-05-16,2.710000,2.746500,2.685500,2.699500,2.592598,29367461
2022-05-17,2.750000,2.791000,2.723500,2.778000,2.667989,39053777
2022-05-18,2.780000,2.798500,2.736500,2.740000,2.631494,26991094
2022-05-19,2.722000,2.740500,2.678000,2.740500,2.631974,38982446
2022-05-20,2.779500,2.790500,2.732000,2.744000,2.635335,40067111
2022-05-23,2.792000,2.850000,2.768500,2.850000,2.737138,39476857
2022-05-24,2.813000,2.913500,2.813000,2.893500,2.778915,37739786
2022-05-25,2.939000,2.970000,2.900000,2.953000,2.836059,68356040
2022-05-26,2.965500,3.020000,2.960000,3.020000,2.900406,58959087
2022-05-27,3.000000,3.048000,2.985000,3.040000,2.919614,56357505
2022-05-30,3.051500,3.078000,3.042000,3.078000,2.956109,30528820
2022-05-31,3.050000,3.073000,3.006000,3.014500,2.895123,62290966
2022-06-01,3.035500,3.058500,2.980500,2.985000,2.866792,37862150
2022-06-02,2.999500,3.005000,2.961500,2.979500,2.861510,20146792
2022-06-03,3.011000,3.011000,2.952500,2.963500,2.846143,17648506
2022-06-06,2.995500,3.051000,2.985500,3.038000,2.917693,24115794
2022-06-07,3.019500,3.042000,2.998500,2.998500,2.879757,26666950
2022-06-08,3.000000,3.007500,2.970000,2.985000,2.866792,27779991
2022-06-09,2.962000,2.976000,2.906000,2.906000,2.790920,38121106
2022-06-10,2.900000,2.905000,2.697000,2.700000,2.593078,85167027
2022-06-13,2.679500,2.679500,2.585000,2.610500,2.507123,78279157
2022-06-14,2.660000,2.674000,2.610000,2.623000,2.519127,38656086
2022-06-15,2.722500,2.725500,2.657000,2.690500,2.583954,94855191
2022-06-16,2.681000,2.690000,2.621000,2.635500,2.531132,34505281
2022-06-17,2.668500,2.755000,2.630500,2.696000,2.589236,109676618
2022-06-20,2.698500,2.818500,2.681000,2.794000,2.683355,32341832
2022-06-21,2.807000,2.849000,2.785500,2.797500,2.686717,30353920
2022-06-22,2.752000,2.825000,2.731500,2.805000,2.693920,47764950
2022-06-23,2.787500,2.814500,2.703500,2.716000,2.608444,57389738
2022-06-24,2.724000,2.788500,2.683000,2.760000,2.650702,87156498
2022-06-27,2.765000,2.802000,2.737500,2.770500,2.660786,24442443
2022-06-28,2.790000,2.820500,2.767000,2.777500,2.667509,25126150
2022-06-29,2.741000,2.770000,2.724000,2.736000,2.627652,27326204
2022-06-30,2.700000,2.708000,2.636000,2.688000,2.581553,43646497
2022-07-01,2.664000,2.727500,2.643500,2.684000,2.577712,24551788
2022-07-04,2.693000,2.710000,2.661500,2.683000,2.576751,17312270
2022-07-05,2.695000,2.719500,2.568000,2.568000,2.466305,58928038
2022-07-06,2.608500,2.618500,2.511500,2.525500,2.425488,44422777
2022-07-07,2.587500,2.634500,2.555000,2.615500,2.511924,42696589
2022-07-08,2.603000,2.649000,2.571500,2.613000,2.509523,28474361
2022-07-11,2.560000,2.597000,2.544500,2.560000,2.458622,21586311
2022-07-12,2.537500,2.543500,2.400000,2.466500,2.368825,85978617
2022-07-13,2.468000,2.480000,2.407500,2.446500,2.349617,41456057
2022-07-14,2.422000,2.444000,2.326500,2.337500,2.244933,50660286
2022-07-15,2.344500,2.415000,2.324000,2.405500,2.310241,48322946
2022-07-18,2.428000,2.462000,2.399500,2.412000,2.316483,47468140
2022-07-19,2.401500,2.526500,2.397000,2.512500,2.413003,49368883
2022-07-20,2.540000,2.554000,2.413000,2.461000,2.363543,41377909
2022-07-21,2.436000,2.519000,2.409000,2.453500,2.356339,55393812
2022-07-22,2.455000,2.517000,2.425500,2.433000,2.336651,42244188
2022-07-25,2.428500,2.473000,2.417000,2.455500,2.358260,36323856
2022-07-26,2.430000,2.451500,2.414500,2.437500,2.340973,21515917
2022-07-27,2.452000,2.490000,2.444000,2.488500,2.389954,24352723
2022-07-28,2.489500,2.492000,2.384500,2.429000,2.332810,64521541
2022-07-29,2.427000,2.448000,2.371000,2.440000,2.343374,64229050
2022-08-01,2.436000,2.480500,2.381500,2.393000,2.298235,39369962
2022-08-02,2.390000,2.403500,2.355500,2.384500,2.290072,36825148
2022-08-03,2.398000,2.436500,2.356000,2.433500,2.337132,32887455
2022-08-04,2.433500,2.491000,2.431000,2.459500,2.362102,50561133
2022-08-05,2.451500,2.525000,2.451000,2.501000,2.401959,32250350
2022-08-08,2.527000,2.560500,2.492500,2.554000,2.452860,40911717
2022-08-09,2.523500,2.578000,2.523500,2.556000,2.454781,58330655
2022-08-10,2.550000,2.614500,2.549500,2.614500,2.510964,36878850
2022-08-11,2.626000,2.655000,2.610000,2.636500,2.532093,39282049
2022-08-12,2.634500,2.679000,2.625000,2.666500,2.560905,35603593
2022-08-15,2.672500,2.675000,2.615000,2.638500,2.534013,20988608
2022-08-16,2.652000,2.681000,2.637500,2.659500,2.554182,21178574
2022-08-17,2.680000,2.686000,2.613500,2.621500,2.517687,19710912
2022-08-18,2.616000,2.648000,2.606500,2.620500,2.516726,17038903
2022-08-19,2.599000,2.605000,2.522000,2.532000,2.431731,36700207
2022-08-22,2.521500,2.521500,2.462500,2.497000,2.398117,28339295
2022-08-23,2.491500,2.523500,2.470500,2.497000,2.398117,21175740
2022-08-24,2.481500,2.495500,2.455000,2.473500,2.375548,17904159
2022-08-25,2.494500,2.499000,2.433500,2.445500,2.348656,25271788
2022-08-26,2.469000,2.483000,2.396000,2.407500,2.312161,25583772
2022-08-29,2.380000,2.410000,2.367500,2.406500,2.311201,21780690
2022-08-30,2.422000,2.504000,2.419000,2.447500,2.350577,33117367
2022-08-31,2.458500,2.461500,2.405500,2.417000,2.321285,69056281
2022-09-01,2.401500,2.411500,2.354500,2.380500,2.286231,27531649
2022-09-02,2.386000,2.443500,2.371000,2.428500,2.332330,26910205
2022-09-05,2.364000,2.395000,2.346500,2.395000,2.300156,27790994
2022-09-06,2.390500,2.429500,2.376000,2.410000,2.314562,20758136
2022-09-07,2.387000,2.410000,2.332000,2.384500,2.290072,28705022
2022-09-08,2.409500,2.477000,2.373000,2.450500,2.353458,41792139
2022-09-09,2.468000,2.563500,2.465000,2.535000,2.434612,42482339
2022-09-12,2.559000,2.658500,2.554500,2.638000,2.533533,56080762
2022-09-13,2.648500,2.654000,2.543000,2.575000,2.473028,41474296
2022-09-14,2.564500,2.616000,2.552000,2.585500,2.483112,30617740
2022-09-15,2.597500,2.686000,2.597000,2.676500,2.570509,70158349
2022-09-16,2.622000,2.654000,2.608000,2.650500,2.545538,93078956
2022-09-19,2.642500,2.669000,2.625000,2.640000,2.535454,26927401
2022-09-20,2.657500,2.680500,2.623500,2.637000,2.532573,34693636
2022-09-21,2.582000,2.628500,2.558000,2.581500,2.479271,33684431
2022-09-22,2.542000,2.649500,2.522000,2.602500,2.499439,32760071
2022-09-23,2.600000,2.600000,2.488500,2.524500,2.424528,51516217
2022-09-26,2.501000,2.525500,2.466500,2.496500,2.397637,55292452
2022-09-27,2.544000,2.546500,2.428000,2.431000,2.334731,37547512
2022-09-28,2.410000,2.443000,2.363000,2.438000,2.341454,46204520
2022-09-29,2.422500,2.433500,2.353500,2.381500,2.287191,40852084
2022-09-30,2.405500,2.423000,2.380000,2.397500,2.302557,33178117
2022-10-03,2.366500,2.475000,2.356500,2.464500,2.366904,35129533
2022-10-04,2.504000,2.651000,2.495000,2.636500,2.532093,59293931
2022-10-05,2.619500,2.638500,2.555500,2.575500,2.473508,36283329
2022-10-06,2.580000,2.596500,2.537000,2.550000,2.449018,18776672
2022-10-07,2.532500,2.568000,2.502000,2.526500,2.426449,29035511
2022-10-10,2.511500,2.549000,2.491500,2.498500,2.399558,61866253
2022-10-11,2.479500,2.486000,2.435500,2.458000,2.360661,29062159
2022-10-12,2.449000,2.452500,2.395000,2.416500,2.320805,31869167
2022-10-13,2.409000,2.513000,2.395000,2.497000,2.398117,40841579
2022-10-14,2.550000,2.576000,2.512500,2.530500,2.430290,37848403
2022-10-17,2.530500,2.603000,2.525000,2.566500,2.464865,81949085
2022-10-18,2.589500,2.672000,2.587000,2.621000,2.517206,41299068
2022-10-19,2.636500,2.650000,2.583000,2.634500,2.530172,304539953
2022-10-20,2.630000,2.678500,2.607000,2.668500,2.562825,95025581
2022-10-21,2.639000,2.658500,2.590000,2.658000,2.552741,62662340
2022-10-24,2.680000,2.748000,2.669000,2.724000,2.616128,41526510
2022-10-25,2.745000,2.777000,2.688000,2.738500,2.630054,37626687
2022-10-26,2.756000,2.760000,2.602000,2.649000,2.544098,73727364
2022-10-27,2.627500,2.643500,2.601500,2.625000,2.521048,51125877
2022-10-28,2.620000,2.658000,2.602000,2.658000,2.552741,37650988
2022-10-31,2.630500,2.657000,2.596000,2.622000,2.574638,33913704
2022-11-01,2.637000,2.677500,2.631500,2.643500,2.595750,27135256
2022-11-02,2.662000,2.670500,2.607500,2.621500,2.574147,97700763
2022-11-03,2.612500,2.621000,2.561000,2.590000,2.543216,131652455
2022-11-04,2.606500,2.690500,2.599000,2.669000,2.620790,49666358
2022-11-07,2.650000,2.685000,2.633000,2.660500,2.612443,66072962
2022-11-08,2.656000,2.667000,2.636500,2.645000,2.597223,67715213
2022-11-09,2.630000,2.669500,2.597000,2.612500,2.565310,35921661
2022-11-10,2.608000,2.608000,2.521000,2.553500,2.507376,75568429
2022-11-11,2.542000,2.561500,2.501500,2.527500,2.481845,62747257
2022-11-14,2.540000,2.583500,2.528000,2.572000,2.525542,32572939
2022-11-15,2.584000,2.612500,2.565500,2.608500,2.561382,31772274
2022-11-16,2.604000,2.615000,2.575500,2.575500,2.528978,31479890
2022-11-17,2.581000,2.589500,2.503000,2.529500,2.483809,80841447
2022-11-18,2.554000,2.606000,2.540000,2.606000,2.558928,50074962
2022-11-21,2.590000,2.695500,2.587000,2.688500,2.639937,57469532
2022-11-22,2.690000,2.788500,2.682000,2.777000,2.726839,83983954
2022-11-23,2.781000,2.788000,2.736500,2.774000,2.723893,61680917
2022-11-24,2.770000,2.812000,2.767500,2.785500,2.735185,38492975
2022-11-25,2.796500,2.837500,2.781000,2.833500,2.782318,45808492
2022-11-28,2.811000,2.846500,2.797500,2.802500,2.751878,36573225
2022-11-29,2.810000,2.852000,2.782500,2.835500,2.784282,39139043
2022-11-30,2.840500,2.859000,2.803000,2.850500,2.799011,74107102
2022-12-01,2.863000,2.880000,2.816500,2.816500,2.765625,68639505
2022-12-02,2.809000,2.823000,2.776000,2.812500,2.761698,37906868
2022-12-05,2.794000,2.831500,2.790000,2.809500,2.758752,26036863
2022-12-06,2.795000,2.840000,2.757000,2.811500,2.760715,36188860
2022-12-07,2.800000,2.832000,2.782500,2.797000,2.746477,35116214
2022-12-08,2.802000,2.809000,2.772500,2.772500,2.722420,26352957
2022-12-09,2.786500,2.795000,2.737500,2.786000,2.735676,33471379
2022-12-12,2.773000,2.793000,2.759000,2.773500,2.723402,44535398
2022-12-13,2.785500,2.838500,2.764000,2.798500,2.747950,51692872
2022-12-14,2.790000,2.793500,2.746000,2.765000,2.715055,38047814
2022-12-15,2.749500,2.770000,2.667000,2.696500,2.647793,70233118
2022-12-16,2.684500,2.735000,2.667000,2.723500,2.674305,163091835
2022-12-19,2.730000,2.735000,2.705000,2.717000,2.667922,68183498
2022-12-20,2.699000,2.827000,2.687000,2.812500,2.761698,53542172
2022-12-21,2.825500,2.868500,2.798000,2.848500,2.797047,39502675
2022-12-22,2.836000,2.863000,2.807000,2.809500,2.758752,47736059
2022-12-23,2.817500,2.835500,2.782500,2.795000,2.744514,21811089
2022-12-27,2.810000,2.836000,2.802000,2.815000,2.764152,21064298
2022-12-28,2.806000,2.819000,2.792000,2.798000,2.747459,18502658
2022-12-29,2.781000,2.822500,2.769000,2.818000,2.767098,25760397
2022-12-30,2.801000,2.816500,2.774000,2.802500,2.751878,40266237
2023-01-02,2.824000,2.860000,2.814500,2.849500,2.798029,20066687
2023-01-03,2.838000,2.886000,2.812000,2.857000,2.805394,37585314
2023-01-04,2.879000,2.973500,2.875000,2.963000,2.909479,53718756
2023-01-05,2.938000,2.981000,2.912500,2.974000,2.920280,36143898
2023-01-06,2.990000,3.046500,2.985500,3.046500,2.991471,40652999
2023-01-09,3.023500,3.054500,2.987500,3.019500,2.964958,50497045
2023-01-10,3.007000,3.049000,3.004500,3.036000,2.981160,29099908
2023-01-11,3.048500,3.052000,3.008500,3.014500,2.960049,38460877
2023-01-12,3.030000,3.093000,3.030000,3.083000,3.027311,41607508
2023-01-13,3.095000,3.168500,3.084500,3.136500,3.079845,55151924
2023-01-16,3.142000,3.155000,3.090000,3.099000,3.043022,26400813
2023-01-17,3.100000,3.126500,3.079000,3.107500,3.051369,57484243
2023-01-18,3.106500,3.172500,3.105000,3.134500,3.077881,40911603
2023-01-19,3.101000,3.117500,3.003000,3.047500,2.992453,67525968
2023-01-20,3.084000,3.102000,3.055000,3.097000,3.041058,47051980
